,price,speed,hd,ram,screen,cd,multi,premium,ads
5265,1399,33,210,4,14,yes,yes,yes,158
5266,1618,50,428,4,17,no,no,yes,158
5267,2473,66,720,16,15,yes,yes,yes,158
5268,2990,33,1000,24,15,yes,yes,yes,158
5269,1545,66,528,8,14,no,no,yes,158
5270,1644,33,214,4,14,no,no,yes,158
5271,1495,33,528,8,14,no,no,yes,158
5272,2328,100,270,4,14,no,no,no,158
5273,1885,66,730,8,15,yes,yes,yes,158
5274,1790,33,528,8,15,yes,no,yes,158
5275,1989,66,425,8,15,yes,yes,yes,158
5276,1518,33,428,4,17,no,no,yes,158
5277,1699,66,420,8,14,yes,no,yes,158
5278,2090,66,1000,8,14,yes,no,yes,158
5279,1490,33,214,4,14,no,no,yes,158
5280,1659,66,425,8,14,yes,no,yes,158
5281,1845,66,528,8,14,yes,no,yes,158
5282,1854,33,528,8,14,yes,no,yes,158
5283,2440,66,720,16,15,yes,no,yes,158
5284,1865,66,540,8,17,no,no,yes,158
5285,1295,50,214,4,14,no,no,yes,158
5286,2690,33,1000,24,15,yes,no,yes,158
5287,1590,33,214,4,14,no,no,yes,158
5288,1599,66,540,8,15,no,no,yes,158
5289,1899,66,425,8,14,yes,yes,yes,158
5290,2148,66,730,8,17,yes,yes,yes,158
5291,1590,33,214,4,15,no,no,yes,158
5292,1578,50,270,4,14,no,no,no,158
5293,1399,66,428,4,14,no,no,yes,158
5294,1828,66,270,4,14,no,no,no,158
5295,1468,66,428,4,15,no,no,yes,158
5296,2323,33,720,16,15,yes,yes,yes,158
5297,2159,66,730,8,17,yes,no,yes,158
5298,1899,33,212,8,14,yes,yes,yes,158
5299,1199,33,340,4,14,no,no,yes,158
5300,2075,66,1080,8,15,yes,yes,yes,158
5301,1795,66,540,8,15,yes,no,yes,158
5302,2254,33,720,16,15,yes,no,yes,158
5303,2944,33,1000,24,15,yes,no,yes,158
5304,1818,50,428,4,17,yes,yes,yes,158
5305,1599,66,540,8,14,yes,no,yes,158
5306,2898,100,730,16,15,yes,yes,yes,158
5307,1789,33,212,8,15,yes,yes,yes,158
5308,2598,66,730,16,15,yes,yes,yes,158
5309,2690,33,720,16,17,yes,no,yes,158
5310,1748,50,545,4,17,yes,no,yes,158
5311,2259,66,730,8,17,yes,yes,yes,158
5312,2544,33,720,16,15,yes,no,yes,158
5313,2404,66,720,16,15,yes,no,yes,158
5314,2215,66,730,16,15,yes,yes,yes,158
5315,1640,66,214,4,14,no,no,yes,158
5316,1904,66,528,8,14,yes,no,yes,158
5317,1999,100,420,8,14,yes,no,yes,158
5318,2354,33,720,16,15,yes,no,yes,158
5319,2804,66,1000,24,15,yes,no,yes,158
5320,1790,33,528,8,14,yes,no,yes,158
5321,2844,33,1000,24,15,yes,no,yes,158
5322,2099,66,425,8,17,yes,no,yes,158
5323,1698,66,540,8,14,yes,yes,yes,158
5324,1195,33,214,4,14,no,no,yes,158
5325,2529,66,364,8,14,no,no,no,158
5326,2840,66,1000,24,15,yes,no,yes,158
5327,2295,66,528,8,15,yes,no,yes,158
5328,1395,33,528,8,14,no,no,yes,158
5329,1799,66,545,8,15,yes,no,yes,158
5330,1499,50,428,4,14,yes,yes,yes,158
5331,2790,33,1000,24,15,yes,no,yes,158
5332,1899,66,730,8,15,yes,yes,yes,158
5333,2754,33,1000,24,15,yes,no,yes,158
5334,2994,66,1000,24,15,yes,no,yes,158
5335,1695,33,528,8,14,yes,no,yes,158
5336,3090,33,1000,24,15,yes,yes,yes,158
5337,2399,66,730,16,15,yes,no,yes,158
5338,2745,66,1000,24,15,yes,no,yes,158
5339,1495,50,528,8,14,no,no,yes,158
5340,2594,66,720,16,15,yes,no,yes,158
5341,2695,33,1000,24,15,yes,no,yes,158
5342,1998,66,730,8,15,yes,yes,yes,158
5343,1890,33,528,8,14,yes,no,yes,158
5344,1345,66,214,4,14,no,no,yes,158
5345,1299,50,428,4,14,no,no,yes,158
5346,3029,100,364,8,14,no,no,no,158
5347,2249,66,270,8,14,no,no,no,158
5348,1940,66,528,8,15,yes,no,yes,158
5349,1499,50,545,4,15,yes,no,yes,158
5350,2139,33,212,8,17,yes,yes,yes,158
5351,2339,66,425,8,17,yes,yes,yes,158
5352,2048,66,545,8,17,yes,no,yes,158
5353,1823,33,528,8,14,yes,yes,yes,158
5354,2019,66,1000,8,15,yes,no,yes,158
5355,1899,66,540,8,15,yes,yes,yes,158
5356,1950,66,730,8,15,yes,yes,yes,158
5357,1929,66,1000,8,14,yes,no,yes,158
5358,2198,100,420,8,14,yes,yes,yes,158
5359,1944,33,528,8,14,yes,no,yes,158
5360,1855,66,730,8,15,yes,no,yes,158
5361,1268,33,428,4,15,no,no,yes,158
5362,2094,66,528,8,14,yes,no,yes,158
5363,1754,33,528,8,14,yes,no,yes,158
5364,2654,33,1000,24,15,yes,no,yes,158
5365,1499,50,340,4,14,yes,yes,yes,158
5366,1940,33,1000,8,14,yes,no,yes,158
5367,2369,66,1000,8,17,yes,no,yes,158
5368,1890,33,528,8,15,yes,no,yes,158
5369,1794,66,214,4,14,no,no,yes,158
5370,1899,66,730,8,14,yes,yes,yes,158
5371,1545,66,214,4,14,no,no,yes,158
5372,1554,33,214,4,14,no,no,yes,158
5373,1395,33,214,4,14,no,no,yes,158
5374,2339,33,212,8,17,yes,yes,yes,158
5375,1795,33,528,8,14,yes,no,yes,158
5376,1199,33,428,4,14,no,no,yes,158
5377,1454,33,214,4,14,no,no,yes,158
5378,1545,66,540,8,15,no,no,yes,158
5379,2279,50,364,8,14,no,no,no,158
5380,2595,66,528,8,15,yes,no,yes,158
5381,1795,66,540,8,15,yes,yes,yes,158
5382,2040,33,1000,8,14,yes,no,yes,158
5383,1749,66,425,8,15,yes,no,yes,158
5384,1604,66,214,4,14,no,no,yes,158
5385,1368,50,428,4,15,no,no,yes,158
5386,2044,33,528,8,14,yes,no,yes,158
5387,1744,33,214,4,14,no,no,yes,158
5388,2238,100,545,8,17,yes,no,yes,152
5389,1698,66,540,8,14,yes,yes,yes,152
5390,1890,100,340,4,14,no,no,yes,152
5391,2495,66,364,8,14,no,no,no,152
5392,2699,100,730,16,15,yes,no,yes,152
5393,1748,50,428,4,17,yes,yes,yes,152
5394,1935,66,1000,8,14,yes,no,yes,152
5395,2304,66,720,16,15,yes,no,yes,152
5396,1454,50,340,4,14,no,no,yes,152
5397,2338,100,850,8,17,yes,no,yes,152
5398,1799,75,545,8,15,yes,no,yes,152
5399,2373,66,720,16,15,yes,yes,yes,152
5400,1929,66,1000,8,14,yes,no,yes,152
5401,2399,66,730,16,15,yes,no,yes,152
5402,1899,100,545,8,15,yes,no,yes,152
5403,2723,100,720,16,15,yes,yes,yes,152
5404,1745,66,528,8,14,yes,no,yes,152
5405,1998,66,730,8,15,yes,yes,yes,152
5406,1994,100,340,4,14,no,no,yes,152
5407,2340,66,720,16,15,yes,no,yes,152
5408,2794,100,720,16,15,yes,no,yes,152
5409,2190,100,528,8,14,yes,no,yes,152
5410,2940,50,1000,24,17,yes,no,yes,152
5411,1840,66,528,8,14,yes,no,yes,152
5412,1540,66,340,4,15,no,no,yes,152
5413,2285,100,1000,8,14,yes,no,yes,152
5414,2190,100,528,8,15,yes,no,yes,152
5415,1299,66,428,4,14,no,no,yes,152
5416,2990,66,1000,24,17,yes,no,yes,152
5417,1944,50,528,8,14,yes,no,yes,152
5418,1490,50,340,4,14,no,no,yes,152
5419,2095,100,528,8,14,yes,no,yes,152
5420,2148,100,545,8,17,yes,no,yes,152
5421,2494,66,720,16,15,yes,no,yes,152
5422,2254,50,720,16,15,yes,no,yes,152
5423,2088,66,545,8,17,yes,no,yes,152
5424,2563,100,270,4,14,no,no,no,152
5425,3123,100,1000,24,15,yes,yes,yes,152
5426,2540,50,720,16,17,yes,no,yes,152
5427,1854,100,340,4,14,no,no,yes,152
5428,2248,100,850,8,17,yes,no,yes,152
5429,1504,66,340,4,14,no,no,yes,152
5430,2364,33,212,8,17,yes,yes,yes,152
5431,1989,33,212,8,15,yes,yes,yes,152
5432,1899,66,730,8,14,yes,yes,yes,152
5433,1885,50,1000,8,14,yes,no,yes,152
5434,1823,50,528,8,14,yes,yes,yes,152
5435,2995,100,364,8,14,no,no,no,152
5436,2394,66,1000,8,17,yes,no,yes,152
5437,1789,50,212,8,15,yes,yes,yes,152
5438,1694,66,340,4,14,no,no,yes,152
5439,2338,100,545,8,17,yes,yes,yes,152
5440,2273,50,1000,24,15,yes,yes,yes,152
5441,2773,66,1000,24,15,yes,yes,yes,152
5442,1790,50,528,8,14,yes,no,yes,152
5443,2290,50,720,16,15,yes,no,yes,152
5444,2444,50,720,16,15,yes,no,yes,152
5445,1994,66,528,8,14,yes,no,yes,152
5446,1804,66,528,8,14,yes,no,yes,152
5447,2245,50,364,8,14,no,no,no,152
5448,2138,75,545,8,17,yes,no,yes,152
5449,1445,66,340,4,14,no,no,yes,152
5450,2690,100,720,16,15,yes,no,yes,152
5451,1838,50,428,4,17,yes,yes,yes,152
5452,1813,50,270,4,14,no,no,no,152
5453,2164,50,212,8,17,yes,yes,yes,152
5454,1395,50,340,4,14,no,no,yes,152
5455,1245,66,340,4,14,no,no,yes,152
5456,2364,66,425,8,17,yes,yes,yes,152
5457,1999,100,850,8,15,yes,no,yes,152
5458,2063,66,270,4,14,no,no,no,152
5459,2894,66,1000,24,15,yes,no,yes,152
5460,2019,66,1000,8,15,yes,no,yes,152
5461,1399,33,210,4,14,yes,yes,yes,152
5462,1368,66,428,4,15,no,no,yes,152
5463,2148,75,545,8,17,yes,yes,yes,152
5464,2195,66,528,8,15,yes,no,yes,152
5465,2238,75,545,8,17,yes,yes,yes,152
5466,2654,100,720,16,15,yes,no,yes,152
5467,2294,100,528,8,14,yes,no,yes,152
5468,1268,50,428,4,15,no,no,yes,152
5469,1199,33,340,4,14,no,no,yes,152
5470,2704,66,1000,24,15,yes,no,yes,152
5471,1998,66,545,8,17,yes,no,yes,152
5472,2048,75,545,8,17,yes,no,yes,152
5473,1899,75,545,8,15,yes,yes,yes,152
5474,1999,100,420,8,14,yes,no,yes,152
5475,2259,66,730,8,17,yes,yes,yes,152
5476,2195,50,720,16,15,yes,no,yes,152
5477,1499,50,545,4,15,yes,no,yes,152
5478,1199,50,428,4,14,no,no,yes,152
5479,1659,66,425,8,14,yes,no,yes,152
5480,1754,50,528,8,14,yes,no,yes,152
5481,2940,100,720,16,17,yes,no,yes,152
5482,2323,50,720,16,15,yes,yes,yes,152
5483,3054,100,1000,24,15,yes,no,yes,152
5484,2590,66,720,16,17,yes,no,yes,152
5485,3090,100,1000,24,15,yes,no,yes,152
5486,1398,50,540,8,14,yes,yes,yes,152
5487,2124,66,425,8,17,yes,no,yes,152
5488,1699,50,212,8,14,yes,yes,yes,152
5489,1748,50,545,4,17,yes,no,yes,152
5490,2598,66,730,16,15,yes,yes,yes,152
5491,1989,66,425,8,15,yes,yes,yes,152
5492,2154,100,528,8,14,yes,no,yes,152
5493,1795,100,340,4,14,no,no,yes,152
5494,2198,100,420,8,14,yes,yes,yes,152
5495,1490,50,340,4,15,no,no,yes,152
5496,1999,100,545,8,15,yes,yes,yes,152
5497,2595,100,720,16,15,yes,no,yes,152
5498,2223,100,528,8,14,yes,yes,yes,152
5499,3194,100,1000,24,15,yes,no,yes,152
5500,1890,100,340,4,15,no,no,yes,152
5501,1599,66,428,4,15,yes,yes,yes,152
5502,1899,66,540,8,15,yes,yes,yes,152
5503,2595,66,1000,24,15,yes,no,yes,152
5504,1599,66,545,4,15,yes,no,yes,152
5505,1938,66,545,4,17,yes,no,yes,152
5506,1848,66,545,4,17,yes,no,yes,152
5507,2654,50,1000,24,15,yes,no,yes,152
5508,1848,66,428,4,17,yes,yes,yes,152
5509,1599,66,540,8,15,no,no,yes,152
5510,3340,100,1000,24,17,yes,no,yes,152
5511,2740,66,1000,24,15,yes,no,yes,152
5512,2690,50,1000,24,15,yes,no,yes,152
5513,1749,66,545,8,15,yes,no,yes,152
5514,2745,100,1000,24,15,yes,no,yes,152
5515,1599,66,540,8,14,yes,no,yes,152
5516,1899,33,212,8,14,yes,yes,yes,152
5517,2898,100,730,16,15,yes,yes,yes,152
5518,2545,50,1000,24,15,yes,no,yes,152
5519,1699,66,270,4,14,no,no,no,152
5520,1199,33,210,4,14,no,no,yes,152
5521,1790,50,528,8,15,yes,no,yes,152
5522,2844,50,1000,24,15,yes,no,yes,152
5523,1499,50,428,4,15,yes,yes,yes,152
5524,1898,66,420,8,14,yes,yes,yes,152
5525,1749,66,425,8,15,yes,no,yes,152
5526,1899,66,730,8,15,yes,no,yes,152
5527,1899,66,425,8,14,yes,yes,yes,152
5528,1540,66,340,4,14,no,no,yes,152
5529,1938,66,428,4,17,yes,yes,yes,152
5530,1873,66,528,8,14,yes,yes,yes,152
5531,1699,66,420,8,14,yes,no,yes,152
5532,1799,66,420,8,14,yes,yes,yes,152
5533,1299,50,540,8,14,yes,no,yes,152
5534,2245,66,720,16,15,yes,no,yes,152
5535,1695,50,528,8,14,yes,no,yes,152
5536,1840,66,528,8,15,yes,no,yes,152
5537,2248,100,545,8,17,yes,yes,yes,152
5538,1644,50,340,4,14,no,no,yes,152
5539,1838,50,545,4,17,yes,no,yes,152
5540,2873,100,1000,24,15,yes,yes,yes,163
5541,1398,66,340,4,14,yes,yes,yes,163
5542,1899,100,540,8,15,yes,no,yes,163
5543,1845,100,528,8,14,yes,no,yes,163
5544,1754,66,528,8,14,yes,no,yes,163
5545,1799,66,420,8,14,yes,yes,yes,163
5546,1699,66,420,8,14,yes,no,yes,163
5547,2224,100,545,8,17,yes,yes,yes,163
5548,2394,50,850,16,15,yes,no,yes,163
5549,1799,66,730,8,15,yes,no,yes,163
5550,2108,75,545,8,17,yes,no,yes,163
5551,1399,33,210,4,14,yes,yes,yes,163
5552,2699,100,730,16,15,yes,no,yes,163
5553,1828,66,270,4,14,no,no,no,163
5554,1808,50,545,4,17,yes,no,yes,163
5555,1299,66,340,4,14,yes,no,yes,163
5556,2444,66,850,16,15,yes,no,yes,163
5557,1898,66,420,8,14,yes,yes,yes,163
5558,2690,66,1000,24,15,yes,no,yes,163
5559,1974,66,545,8,17,yes,no,yes,163
5560,2208,100,545,8,17,yes,no,yes,163
5561,2440,100,850,16,15,yes,no,yes,163
5562,1890,75,730,8,15,yes,yes,yes,163
5563,2673,50,1000,24,15,yes,yes,yes,163
5564,1999,100,545,8,15,yes,yes,yes,163
5565,2224,100,850,8,17,yes,no,yes,163
5566,1895,50,364,8,14,no,no,no,163
5567,1680,75,540,8,15,yes,no,yes,163
5568,1645,50,528,8,14,yes,no,yes,163
5569,1490,66,340,4,14,no,no,yes,163
5570,2095,66,528,8,15,yes,no,yes,163
5571,2473,100,850,16,15,yes,yes,yes,163
5572,1790,66,528,8,14,yes,no,yes,163
5573,1449,66,270,8,14,no,no,yes,163
5574,2024,75,545,8,17,yes,no,yes,163
5575,2290,66,850,16,15,yes,no,yes,163
5576,2890,50,1000,24,17,yes,no,yes,163
5577,2690,100,850,16,17,yes,no,yes,163
5578,2145,66,364,8,14,no,no,no,163
5579,2308,100,545,8,17,yes,yes,yes,163
5580,2094,100,528,8,14,yes,no,yes,163
5581,1644,66,340,4,14,no,no,yes,163
5582,1440,50,340,4,14,no,no,yes,163
5583,1640,100,340,4,15,no,no,yes,163
5584,1775,75,540,8,15,yes,yes,yes,163
5585,1799,100,425,8,14,yes,no,yes,163
5586,1440,50,340,4,15,no,no,yes,163
5587,1545,100,340,4,14,no,no,yes,163
5588,2994,100,1000,24,15,yes,no,yes,163
5589,1740,66,540,8,15,yes,yes,yes,163
5590,2723,66,1000,24,15,yes,yes,yes,163
5591,2840,100,1000,24,15,yes,no,yes,163
5592,2208,75,545,8,17,yes,yes,yes,163
5593,1395,66,340,4,14,no,no,yes,163
5594,2145,50,850,16,15,yes,no,yes,163
5595,2315,75,1080,16,15,yes,yes,yes,163
5596,1795,75,730,8,15,yes,no,yes,163
5597,1545,75,540,8,15,no,no,yes,163
5598,1299,66,270,4,14,no,no,yes,163
5599,1908,66,428,4,17,yes,yes,yes,163
5600,1904,100,528,8,14,yes,no,yes,163
5601,1580,66,540,8,15,yes,no,yes,163
5602,1445,66,528,8,14,no,no,yes,163
5603,1999,100,420,8,14,yes,no,yes,163
5604,2198,100,420,8,14,yes,yes,yes,163
5605,2124,100,545,8,17,yes,no,yes,163
5606,2595,66,1000,24,15,yes,no,yes,163
5607,2124,75,545,8,17,yes,yes,yes,163
5608,1459,50,425,4,14,yes,yes,yes,163
5609,1499,50,428,4,15,yes,yes,yes,163
5610,1740,50,528,8,14,yes,no,yes,163
5611,1940,100,528,8,15,yes,no,yes,163
5612,2035,100,1000,8,14,yes,no,yes,163
5613,2645,100,364,8,14,no,no,no,163
5614,1840,75,540,8,15,yes,yes,yes,163
5615,1454,66,340,4,14,no,no,yes,163
5616,1908,66,545,4,17,yes,no,yes,163
5617,1599,66,428,4,15,yes,yes,yes,163
5618,1740,50,528,8,15,yes,no,yes,163
5619,1675,66,540,8,15,yes,yes,yes,163
5620,1940,100,528,8,14,yes,no,yes,163
5621,1490,66,340,4,15,no,no,yes,163
5622,1245,66,340,4,14,no,no,yes,163
5623,2794,50,1000,24,15,yes,no,yes,163
5624,1659,66,340,4,17,yes,no,yes,163
5625,2490,50,850,16,17,yes,no,yes,163
5626,1735,50,1000,8,14,yes,no,yes,163
5627,1695,66,730,8,15,yes,no,yes,163
5628,1749,66,545,8,15,yes,no,yes,163
5629,1944,66,528,8,14,yes,no,yes,163
5630,1499,66,365,8,15,no,no,yes,163
5631,2308,100,850,8,17,yes,no,yes,163
5632,2345,100,850,16,15,yes,no,yes,163
5633,1885,66,1000,8,14,yes,no,yes,163
5634,1199,33,210,4,14,no,no,yes,163
5635,1899,75,545,8,15,yes,yes,yes,163
5636,1640,100,340,4,14,no,no,yes,163
5637,2273,50,850,16,15,yes,yes,yes,163
5638,1704,50,528,8,14,yes,no,yes,163
5639,1824,66,545,4,17,yes,no,yes,163
5640,1199,50,428,4,14,no,no,yes,163
5641,2195,66,850,16,15,yes,no,yes,163
5642,1594,50,340,4,14,no,no,yes,163
5643,2545,50,1000,24,15,yes,no,yes,163
5644,1808,50,428,4,17,yes,yes,yes,163
5645,1745,75,540,8,15,yes,no,yes,163
5646,2095,75,730,16,15,yes,yes,yes,163
5647,2640,50,1000,24,15,yes,no,yes,163
5648,1195,50,340,4,14,no,no,yes,163
5649,2058,66,545,8,17,yes,no,yes,163
5650,1395,50,528,8,14,no,no,yes,163
5651,1765,66,540,8,17,no,no,yes,163
5652,1604,100,340,4,14,no,no,yes,163
5653,1799,66,540,8,14,yes,yes,yes,163
5654,1773,50,528,8,14,yes,yes,yes,163
5655,1679,50,540,8,14,yes,yes,yes,163
5656,1578,50,270,4,14,no,no,no,163
5657,2654,66,1000,24,15,yes,no,yes,163
5658,1749,100,540,8,15,no,no,yes,163
5659,2940,66,1000,24,17,yes,no,yes,163
5660,2415,75,730,16,17,yes,yes,yes,163
5661,1794,100,340,4,14,no,no,yes,163
5662,1824,66,428,4,17,yes,yes,yes,163
5663,1799,75,545,8,15,yes,no,yes,163
5664,1949,100,730,8,14,yes,no,yes,163
5665,1999,100,850,8,15,yes,no,yes,163
5666,1865,75,540,8,17,no,no,yes,163
5667,2898,100,730,16,15,yes,yes,yes,163
5668,2328,100,270,4,14,no,no,no,163
5669,2594,100,850,16,15,yes,no,yes,163
5670,1599,66,545,4,15,yes,no,yes,163
5671,2204,50,850,16,15,yes,no,yes,163
5672,2155,75,850,16,15,yes,yes,yes,163
5673,1404,50,340,4,14,no,no,yes,163
5674,2059,66,730,8,17,yes,no,yes,163
5675,2604,50,1000,24,15,yes,no,yes,163
5676,2540,66,850,16,17,yes,no,yes,163
5677,1724,50,428,4,17,yes,yes,yes,163
5678,3090,100,1000,24,17,yes,no,yes,163
5679,2598,66,730,16,15,yes,yes,yes,163
5680,1299,66,428,4,14,no,no,yes,163
5681,1724,50,545,4,17,yes,no,yes,163
5682,1823,66,528,8,14,yes,yes,yes,163
5683,2844,66,1000,24,15,yes,no,yes,163
5684,1790,66,528,8,15,yes,no,yes,163
5685,1345,50,340,4,14,no,no,yes,163
5686,2323,66,850,16,15,yes,yes,yes,163
5687,1445,66,540,8,15,no,no,yes,163
5688,2240,50,850,16,15,yes,no,yes,163
5689,1899,100,545,8,15,yes,no,yes,163
5690,2159,66,540,8,17,yes,yes,yes,163
5691,1898,66,730,8,15,yes,yes,yes,163
5692,2254,66,850,16,15,yes,no,yes,163
5693,2745,100,1000,24,15,yes,no,yes,163
5694,1499,50,545,4,15,yes,no,yes,163
5695,1699,66,270,4,14,no,no,no,163
5696,2404,100,850,16,15,yes,no,yes,163
5697,2399,66,730,16,15,yes,no,yes,163
5698,1894,50,528,8,14,yes,no,yes,163
5699,1873,100,528,8,14,yes,yes,yes,163
5700,2804,100,1000,24,15,yes,no,yes,163
5701,1695,66,528,8,14,yes,no,yes,163
5702,1645,66,540,8,15,yes,no,yes,163
5703,1645,66,528,8,14,yes,no,yes,132
5704,1445,66,540,8,15,no,no,yes,132
5705,1799,100,420,8,14,yes,no,yes,132
5706,1823,66,528,8,14,yes,yes,yes,132
5707,1745,75,730,8,15,yes,no,yes,132
5708,1695,66,730,8,15,yes,no,yes,132
5709,1404,50,340,4,14,no,no,yes,132
5710,1715,75,540,8,15,yes,no,yes,132
5711,2540,66,850,16,17,yes,no,yes,132
5712,2940,66,1000,24,17,yes,no,yes,132
5713,2745,100,1000,24,15,yes,no,yes,132
5714,1299,66,340,4,14,yes,no,yes,132
5715,1525,75,540,8,15,no,no,yes,132
5716,2308,100,850,8,17,yes,no,yes,132
5717,2844,66,1000,24,15,yes,no,yes,132
5718,1845,100,528,8,14,yes,no,yes,132
5719,1660,75,540,8,15,yes,no,yes,132
5720,2224,100,850,8,17,yes,no,yes,132
5721,1345,50,340,4,14,no,no,yes,132
5722,1829,66,420,8,14,no,no,no,132
5723,1899,100,545,8,15,yes,no,yes,132
5724,1599,66,545,4,15,yes,no,yes,132
5725,2345,100,850,16,15,yes,no,yes,132
5726,2794,50,1000,24,15,yes,no,yes,132
5727,2208,75,545,8,17,yes,yes,yes,132
5728,1349,66,270,8,15,no,no,yes,132
5729,1454,66,340,4,14,no,no,yes,132
5730,1885,66,1000,8,14,yes,no,yes,132
5731,2994,100,1000,24,15,yes,no,yes,132
5732,1625,75,850,8,15,no,no,yes,132
5733,1773,50,528,8,14,yes,yes,yes,132
5734,1904,100,528,8,14,yes,no,yes,132
5735,2804,100,1000,24,15,yes,no,yes,132
5736,2499,100,850,16,15,yes,no,yes,132
5737,2723,66,1000,24,15,yes,yes,yes,132
5738,2404,100,850,16,15,yes,no,yes,132
5739,1735,50,1000,8,14,yes,no,yes,132
5740,1749,66,545,8,15,yes,no,yes,132
5741,1790,66,528,8,15,yes,no,yes,132
5742,1594,50,340,4,14,no,no,yes,132
5743,1695,100,540,8,15,no,no,yes,132
5744,1704,50,528,8,14,yes,no,yes,132
5745,1695,66,528,8,14,yes,no,yes,132
5746,1195,50,340,4,14,no,no,yes,132
5747,3090,100,1000,24,17,yes,no,yes,132
5748,1754,66,528,8,14,yes,no,yes,132
5749,1245,66,340,4,14,no,no,yes,132
5750,2690,100,850,16,17,yes,no,yes,132
5751,2204,50,850,16,15,yes,no,yes,132
5752,1545,100,340,4,14,no,no,yes,132
5753,1999,100,850,8,15,yes,no,yes,132
5754,1794,100,340,4,14,no,no,yes,132
5755,1799,75,545,8,15,yes,no,yes,132
5756,1899,75,545,8,15,yes,yes,yes,132
5757,1974,66,545,8,17,yes,no,yes,132
5758,1599,66,545,4,15,yes,yes,yes,132
5759,2273,50,850,16,15,yes,yes,yes,132
5760,1640,100,340,4,15,no,no,yes,132
5761,1894,50,528,8,14,yes,no,yes,132
5762,1824,66,545,4,17,yes,no,yes,132
5763,1799,66,540,8,14,yes,yes,yes,132
5764,2145,50,850,16,15,yes,no,yes,132
5765,1575,75,730,8,15,no,no,yes,132
5766,2035,100,1000,8,14,yes,no,yes,132
5767,2604,50,1000,24,15,yes,no,yes,132
5768,2654,66,1000,24,15,yes,no,yes,132
5769,1999,100,545,8,15,yes,yes,yes,132
5770,1873,100,528,8,14,yes,yes,yes,132
5771,1545,66,850,8,15,no,no,yes,132
5772,1644,66,340,4,14,no,no,yes,132
5773,1699,66,420,8,14,yes,no,yes,132
5774,2224,100,545,8,17,yes,yes,yes,132
5775,1499,66,365,8,15,no,no,yes,132
5776,2444,66,850,16,15,yes,no,yes,132
5777,1824,66,545,4,17,yes,yes,yes,132
5778,2473,100,850,16,15,yes,yes,yes,132
5779,2490,50,850,16,17,yes,no,yes,132
5780,1908,66,545,4,17,yes,yes,yes,132
5781,1635,66,540,8,15,yes,no,yes,132
5782,1940,100,528,8,15,yes,no,yes,132
5783,2399,66,850,16,15,yes,no,yes,132
5784,2595,66,1000,24,15,yes,no,yes,132
5785,2545,50,1000,24,15,yes,no,yes,132
5786,1445,66,340,8,14,no,no,yes,132
5787,1299,66,545,4,14,no,no,yes,132
5788,1495,66,730,8,15,no,no,yes,132
5789,2058,66,545,8,17,yes,no,yes,132
5790,2159,66,540,8,17,yes,yes,yes,132
5791,2673,50,1000,24,15,yes,yes,yes,132
5792,2124,100,545,8,17,yes,no,yes,132
5793,1199,50,545,4,14,no,no,yes,132
5794,1724,50,545,4,17,yes,yes,yes,132
5795,1810,75,540,8,15,yes,yes,yes,132
5796,1840,75,730,8,15,yes,yes,yes,132
5797,1398,66,340,4,14,yes,yes,yes,132
5798,1908,66,545,4,17,yes,no,yes,132
5799,2124,75,545,8,17,yes,yes,yes,132
5800,1604,100,340,4,14,no,no,yes,132
5801,1499,50,545,4,15,yes,no,yes,132
5802,2308,100,545,8,17,yes,yes,yes,132
5803,1580,66,540,8,15,yes,no,yes,132
5804,1944,66,528,8,14,yes,no,yes,132
5805,1299,66,270,4,15,no,no,yes,132
5806,2323,66,850,16,15,yes,yes,yes,132
5807,1699,66,540,8,15,yes,yes,yes,132
5808,2208,100,545,8,17,yes,no,yes,132
5809,1659,66,340,4,17,yes,no,yes,132
5810,1395,66,340,4,14,no,no,yes,132
5811,1740,50,528,8,15,yes,no,yes,132
5812,1645,50,528,8,14,yes,no,yes,132
5813,1395,50,340,8,14,no,no,yes,132
5814,1440,50,340,4,15,no,no,yes,132
5815,1755,75,540,8,15,yes,yes,yes,132
5816,1199,33,210,4,14,no,no,yes,132
5817,2254,66,850,16,15,yes,no,yes,132
5818,2394,50,850,16,15,yes,no,yes,132
5819,1808,50,545,4,17,yes,no,yes,132
5820,2594,100,850,16,15,yes,no,yes,132
5821,1808,50,545,4,17,yes,yes,yes,132
5822,1790,66,730,8,15,yes,yes,yes,132
5823,1730,66,540,8,15,yes,yes,yes,132
5824,2873,100,1000,24,15,yes,yes,yes,132
5825,1499,66,425,4,14,yes,yes,yes,132
5826,1724,50,545,4,17,yes,no,yes,132
5827,1499,50,545,4,15,yes,yes,yes,132
5828,2890,50,1000,24,17,yes,no,yes,132
5829,2108,75,545,8,17,yes,no,yes,132
5830,1675,66,540,8,15,yes,yes,yes,132
5831,2094,100,528,8,14,yes,no,yes,132
5832,1490,66,340,4,15,no,no,yes,132
5833,2024,75,545,8,17,yes,no,yes,132
5834,2195,66,850,16,15,yes,no,yes,132
5835,1666,66,270,4,14,no,no,no,129
5836,2495,50,1000,24,15,yes,no,yes,129
5837,1794,100,340,4,14,no,no,yes,129
5838,2204,100,545,8,17,yes,yes,yes,129
5839,2744,50,1000,24,15,yes,no,yes,129
5840,2182,66,364,8,14,yes,no,no,129
5841,1940,100,528,8,15,yes,no,yes,129
5842,1865,66,270,4,14,yes,no,no,129
5843,2199,66,850,16,15,yes,yes,yes,129
