sex,age,edu,unempdur,income,marital,sport,smoke,alcabuse,workab,englang,bmi
MALE,45,VOCATIONAL/GRAMMAR,24,,MARRIED,YES,YES,NO,,NONE,29.32098765
MALE,30,SECONDARY,,1100,SINGLE,YES,YES,NO,NO,PASSIVE,20.98765432
FEMALE,18,VOCATIONAL/GRAMMAR,0,,SINGLE,NO,NO,NO,,ACTIVE,17.92821543
FEMALE,83,PRIMARY/NO EDUCATION,0,,WIDOWED,YES,NO,NO,NO,NONE,30.47052154
FEMALE,78,POST-SECONDARY OR HIGHER,24,2050,WIDOWED,NO,NO,NO,NO,NONE,27.47138398
FEMALE,67,VOCATIONAL/GRAMMAR,0,700,WIDOWED,YES,NO,NO,NO,NONE,28.1969212
FEMALE,33,VOCATIONAL/GRAMMAR,0,1600,SINGLE,NO,NO,NO,NO,NONE,23.33768443
FEMALE,40,SECONDARY,0,,MARRIED,YES,NO,NO,NO,PASSIVE,28.01022373
MALE,27,POST-SECONDARY OR HIGHER,0,,MARRIED,YES,NO,NO,NO,PASSIVE,24.97608673
MALE,16,PRIMARY/NO EDUCATION,0,,SINGLE,NO,NO,NO,NO,PASSIVE,19.605192
MALE,32,PRIMARY/NO EDUCATION,,2000,SINGLE,YES,YES,YES,YES,NONE,25.99090318
FEMALE,51,SECONDARY,0,4800,MARRIED,YES,NO,NO,NO,NONE,21.0076678
FEMALE,75,PRIMARY/NO EDUCATION,24,900,MARRIED,YES,NO,NO,NO,NONE,26.98961938
MALE,57,VOCATIONAL/GRAMMAR,,700,MARRIED,YES,NO,NO,NO,NONE,37.18024985
FEMALE,40,SECONDARY,2,,WIDOWED,YES,NO,NO,NO,PASSIVE,21.484375
MALE,60,VOCATIONAL/GRAMMAR,0,840,MARRIED,YES,YES,NO,NO,NONE,27.54820937
MALE,55,VOCATIONAL/GRAMMAR,0,1000,MARRIED,YES,NO,NO,NO,NONE,30.85960738
FEMALE,52,VOCATIONAL/GRAMMAR,,588,DIVORCED,NO,NO,NO,NO,NONE,25.96304794
FEMALE,19,PRIMARY/NO EDUCATION,0,,SINGLE,YES,NO,NO,NO,PASSIVE,27.00513097
MALE,77,PRIMARY/NO EDUCATION,24,1400,MARRIED,YES,NO,NO,NO,NONE,29.35752192
MALE,62,VOCATIONAL/GRAMMAR,,1300,MARRIED,YES,NO,NO,NO,NONE,28.40054796
MALE,72,VOCATIONAL/GRAMMAR,,,MARRIED,YES,YES,YES,NO,NONE,24.53512397
MALE,22,SECONDARY,0,,SINGLE,NO,NO,NO,NO,ACTIVE,18.6122449
MALE,43,VOCATIONAL/GRAMMAR,0,3000,MARRIED,YES,YES,NO,NO,NONE,29.9136168
FEMALE,49,SECONDARY,0,2000,MARRIED,NO,NO,NO,NO,NONE,21.63114885
FEMALE,52,SECONDARY,0,2000,WIDOWED,YES,NO,NO,NO,NONE,30.34607438
MALE,25,SECONDARY,24,,SINGLE,NO,YES,YES,,NONE,22.16066482
FEMALE,73,SECONDARY,,1500,MARRIED,YES,NO,NO,NO,NONE,29.51593861
MALE,43,SECONDARY,0,3700,DIVORCED,YES,NO,NO,NO,NONE,24.77209671
MALE,90,PRIMARY/NO EDUCATION,24,2100,MARRIED,YES,NO,NO,NO,NONE,22.94811574
FEMALE,79,PRIMARY/NO EDUCATION,,1420,WIDOWED,YES,YES,NO,NO,NONE,29.296875
FEMALE,26,VOCATIONAL/GRAMMAR,24,300,MARRIED,NO,NO,NO,,NONE,23.42355741
MALE,57,VOCATIONAL/GRAMMAR,,700,MARRIED,YES,NO,NO,NO,NONE,31.83391003
FEMALE,41,POST-SECONDARY OR HIGHER,,,MARRIED,NO,NO,NO,NO,NONE,26.36560303
FEMALE,21,PRIMARY/NO EDUCATION,,,SINGLE,YES,YES,NO,,ACTIVE,18.77834467
MALE,29,SECONDARY,,1500,SINGLE,NO,NO,NO,NO,PASSIVE,22.79035793
FEMALE,74,PRIMARY/NO EDUCATION,,153,WIDOWED,YES,NO,NO,NO,NONE,28.25698989
MALE,40,VOCATIONAL/GRAMMAR,2,1000,SINGLE,YES,YES,YES,NO,NONE,25.82644628
MALE,60,SECONDARY,0,4100,MARRIED,YES,NO,NO,NO,NONE,28.05570579
MALE,60,VOCATIONAL/GRAMMAR,24,830,MARRIED,YES,NO,NO,NO,NONE,23.67125363
FEMALE,42,SECONDARY,0,800,MARRIED,YES,NO,NO,NO,PASSIVE,33.80205516
FEMALE,25,POST-SECONDARY OR HIGHER,0,,SINGLE,NO,NO,NO,NO,ACTIVE,20.2020202
MALE,31,SECONDARY,0,2000,SINGLE,NO,NO,NO,NO,ACTIVE,26.87867813
FEMALE,81,PRIMARY/NO EDUCATION,24,3300,WIDOWED,YES,NO,NO,NO,NONE,32.8731098
FEMALE,63,PRIMARY/NO EDUCATION,0,826,MARRIED,YES,NO,NO,NO,NONE,30.85320992
FEMALE,57,PRIMARY/NO EDUCATION,24,,MARRIED,NO,NO,NO,NO,NONE,30.859375
MALE,25,SECONDARY,0,,SINGLE,YES,NO,NO,NO,NONE,36.11111111
FEMALE,60,SECONDARY,24,1600,MARRIED,YES,NO,NO,NO,NONE,24.97704316
FEMALE,57,PRIMARY/NO EDUCATION,0,1000,MARRIED,YES,YES,NO,NO,NONE,27.54820937
FEMALE,63,VOCATIONAL/GRAMMAR,,1000,DIVORCED,YES,NO,NO,NO,NONE,
MALE,22,VOCATIONAL/GRAMMAR,0,4800,SINGLE,NO,NO,NO,,ACTIVE,20.98765432
MALE,18,VOCATIONAL/GRAMMAR,,,SINGLE,NO,NO,NO,NO,PASSIVE,19.23018223
FEMALE,30,SECONDARY,0,1400,SINGLE,YES,YES,NO,NO,NONE,21.0498179
FEMALE,48,VOCATIONAL/GRAMMAR,0,520,MARRIED,YES,YES,YES,NO,NONE,20.83070319
FEMALE,81,PRIMARY/NO EDUCATION,24,1800,WIDOWED,YES,NO,NO,NO,NONE,20.82093992
FEMALE,49,POST-SECONDARY OR HIGHER,0,,MARRIED,YES,YES,NO,NO,NONE,17.578125
MALE,64,PRIMARY/NO EDUCATION,24,1900,MARRIED,YES,NO,NO,NO,NONE,27.00513097
MALE,55,POST-SECONDARY OR HIGHER,0,4700,DIVORCED,,NO,YES,NO,ACTIVE,27.42857143
FEMALE,74,PRIMARY/NO EDUCATION,0,153,WIDOWED,YES,NO,NO,NO,NONE,29.6875
FEMALE,65,SECONDARY,24,1500,MARRIED,YES,NO,NO,NO,NONE,31.1634349
MALE,57,SECONDARY,0,2500,MARRIED,YES,NO,NO,NO,NONE,23.52941176
FEMALE,78,PRIMARY/NO EDUCATION,0,995,WIDOWED,YES,NO,NO,NO,NONE,24.97398543
MALE,23,SECONDARY,0,1000,SINGLE,YES,NO,NO,NO,PASSIVE,20.52892163
FEMALE,57,VOCATIONAL/GRAMMAR,0,800,MARRIED,YES,NO,NO,NO,NONE,24.8015873
MALE,18,VOCATIONAL/GRAMMAR,,,SINGLE,NO,NO,NO,NO,PASSIVE,22.49134948
MALE,50,SECONDARY,,2000,MARRIED,NO,YES,NO,NO,NONE,24.8015873
MALE,63,VOCATIONAL/GRAMMAR,24,1990,MARRIED,YES,NO,NO,NO,NONE,25.34435262
FEMALE,16,PRIMARY/NO EDUCATION,0,,SINGLE,NO,NO,NO,,PASSIVE,24.67550027
FEMALE,35,POST-SECONDARY OR HIGHER,0,3400,MARRIED,YES,NO,NO,NO,NONE,33.12601406
FEMALE,55,SECONDARY,,2000,MARRIED,YES,NO,NO,NO,NONE,22.30814991
FEMALE,20,VOCATIONAL/GRAMMAR,,800,SINGLE,YES,YES,NO,NO,ACTIVE,18.06972789
FEMALE,76,POST-SECONDARY OR HIGHER,,1300,DIVORCED,NO,NO,NO,NO,NONE,24.5389649
MALE,63,VOCATIONAL/GRAMMAR,0,1400,MARRIED,NO,NO,NO,NO,NONE,31.25
MALE,22,SECONDARY,0,,SINGLE,NO,NO,NO,,ACTIVE,26.29656684
FEMALE,35,SECONDARY,5,510,WIDOWED,YES,NO,NO,NO,NONE,23.87511478
FEMALE,42,SECONDARY,0,,MARRIED,NO,NO,NO,NO,PASSIVE,30.38501561
FEMALE,80,PRIMARY/NO EDUCATION,24,3900,WIDOWED,YES,NO,NO,NO,NONE,32.8731098
FEMALE,38,PRIMARY/NO EDUCATION,0,1800,MARRIED,YES,YES,NO,NO,NONE,21.56454491
FEMALE,41,SECONDARY,0,4000,MARRIED,NO,NO,NO,NO,NONE,24.09297052
FEMALE,42,VOCATIONAL/GRAMMAR,,1300,MARRIED,YES,YES,NO,NO,NONE,21.23057202
FEMALE,21,VOCATIONAL/GRAMMAR,0,1500,SINGLE,NO,NO,NO,YES,ACTIVE,18.25310979
FEMALE,61,PRIMARY/NO EDUCATION,,726,WIDOWED,YES,NO,NO,NO,NONE,
MALE,78,PRIMARY/NO EDUCATION,,1680,MARRIED,YES,NO,NO,NO,NONE,26.54320988
MALE,16,PRIMARY/NO EDUCATION,,128,SINGLE,YES,NO,NO,NO,ACTIVE,19.88385305
MALE,76,SECONDARY,0,2617,MARRIED,NO,NO,NO,NO,NONE,27.08415907
MALE,54,VOCATIONAL/GRAMMAR,0,600,SINGLE,YES,NO,NO,NO,NONE,42.06056722
MALE,56,POST-SECONDARY OR HIGHER,0,3000,MARRIED,NO,NO,NO,NO,PASSIVE,30.48315806
MALE,55,VOCATIONAL/GRAMMAR,0,1000,MARRIED,YES,NO,NO,NO,NONE,22.16066482
MALE,29,POST-SECONDARY OR HIGHER,,2800,MARRIED,NO,NO,NO,NO,ACTIVE,26.30901656
MALE,33,VOCATIONAL/GRAMMAR,0,2000,SINGLE,YES,NO,NO,NO,NONE,26.2345679
FEMALE,51,VOCATIONAL/GRAMMAR,,400,SINGLE,YES,YES,NO,NO,NONE,26.0261749
MALE,55,VOCATIONAL/GRAMMAR,0,2000,MARRIED,,YES,NO,NO,NONE,26.2345679
FEMALE,75,PRIMARY/NO EDUCATION,24,1200,WIDOWED,YES,YES,NO,NO,ACTIVE,16.66025887
FEMALE,40,VOCATIONAL/GRAMMAR,21,,MARRIED,YES,NO,NO,NO,NONE,22.27530992
MALE,83,SECONDARY,0,1500,MARRIED,YES,NO,NO,NO,NONE,22.94811574
MALE,21,SECONDARY,0,,SINGLE,NO,NO,YES,,ACTIVE,22.85714286
MALE,63,PRIMARY/NO EDUCATION,24,1500,MARRIED,NO,YES,NO,NO,NONE,28.08988764
MALE,55,POST-SECONDARY OR HIGHER,0,3500,MARRIED,NO,NO,YES,NO,PASSIVE,27.17063157
FEMALE,60,SECONDARY,24,,WIDOWED,YES,NO,NO,NO,NONE,25.99090318
FEMALE,77,SECONDARY,24,1264,WIDOWED,YES,NO,NO,NO,NONE,24.44727891
FEMALE,81,PRIMARY/NO EDUCATION,24,910,WIDOWED,YES,NO,NO,NO,NONE,27.70083102
FEMALE,60,SECONDARY,0,700,MARRIED,YES,NO,NO,NO,NONE,27.34375
MALE,17,VOCATIONAL/GRAMMAR,,,SINGLE,NO,NO,NO,,PASSIVE,20.0617284
FEMALE,64,SECONDARY,24,1200,MARRIED,NO,YES,NO,NO,NONE,20.76124567
MALE,68,POST-SECONDARY OR HIGHER,0,3000,MARRIED,NO,NO,NO,NO,NONE,26.29757785
FEMALE,38,VOCATIONAL/GRAMMAR,24,,MARRIED,YES,NO,NO,NO,NONE,34.54734651
FEMALE,72,POST-SECONDARY OR HIGHER,0,3000,MARRIED,NO,NO,NO,NO,PASSIVE,27.23922448
MALE,26,VOCATIONAL/GRAMMAR,24,630,MARRIED,YES,YES,NO,YES,NONE,31.04769454
MALE,50,VOCATIONAL/GRAMMAR,24,,MARRIED,YES,YES,NO,,NONE,20.9839876
MALE,56,SECONDARY,0,,DIVORCED,YES,NO,YES,NO,NONE,34.68609088
MALE,58,SECONDARY,0,,MARRIED,NO,NO,YES,NO,NONE,23.4375
FEMALE,45,PRIMARY/NO EDUCATION,,,MARRIED,YES,YES,NO,YES,NONE,38.28125
MALE,91,PRIMARY/NO EDUCATION,24,1560,,YES,NO,NO,NO,NONE,21.97133586
MALE,19,VOCATIONAL/GRAMMAR,,,SINGLE,NO,NO,NO,,PASSIVE,22.5981405
FEMALE,20,VOCATIONAL/GRAMMAR,,,MARRIED,NO,NO,NO,,NONE,30.86303587
MALE,40,VOCATIONAL/GRAMMAR,0,4000,DIVORCED,NO,NO,NO,NO,NONE,24.22145329
FEMALE,31,SECONDARY,,1300,MARRIED,YES,YES,NO,NO,PASSIVE,24.62296091
FEMALE,57,POST-SECONDARY OR HIGHER,0,2000,WIDOWED,NO,NO,NO,NO,NONE,27.4691358
MALE,20,SECONDARY,0,800,SINGLE,YES,NO,YES,NO,PASSIVE,29.06879615
FEMALE,65,SECONDARY,24,2500,WIDOWED,YES,NO,NO,NO,NONE,22.72043837
FEMALE,81,PRIMARY/NO EDUCATION,24,1040,WIDOWED,YES,NO,NO,NO,NONE,24.69135802
FEMALE,28,POST-SECONDARY OR HIGHER,,2400,MARRIED,NO,NO,NO,NO,ACTIVE,22.30935641
FEMALE,34,SECONDARY,,1300,MARRIED,YES,NO,NO,NO,PASSIVE,24.44727891
FEMALE,43,SECONDARY,,1000,MARRIED,NO,YES,NO,NO,NONE,21.56454491
FEMALE,53,SECONDARY,,1200,MARRIED,YES,NO,NO,NO,NONE,21.875
MALE,83,PRIMARY/NO EDUCATION,24,1560,WIDOWED,YES,NO,NO,NO,NONE,25.55932916
MALE,26,VOCATIONAL/GRAMMAR,0,2000,SINGLE,YES,NO,NO,NO,NONE,24.85836513
FEMALE,47,POST-SECONDARY OR HIGHER,0,1800,MARRIED,YES,YES,NO,NO,NONE,23.71184463
MALE,17,VOCATIONAL/GRAMMAR,,,SINGLE,YES,NO,NO,NO,NONE,22.49134948
MALE,22,POST-SECONDARY OR HIGHER,0,1670,SINGLE,NO,NO,NO,NO,PASSIVE,26.82742078
FEMALE,54,SECONDARY,,1200,MARRIED,YES,NO,NO,NO,ACTIVE,27.81588173
MALE,68,VOCATIONAL/GRAMMAR,0,1900,MARRIED,NO,NO,NO,NO,NONE,27.45865421
FEMALE,31,POST-SECONDARY OR HIGHER,0,1800,SINGLE,YES,NO,NO,NO,PASSIVE,20.81165453
MALE,37,SECONDARY,0,922,MARRIED,YES,NO,NO,NO,PASSIVE,29.32098765
FEMALE,58,PRIMARY/NO EDUCATION,,1300,MARRIED,NO,NO,NO,NO,NONE,33.12601406
FEMALE,18,VOCATIONAL/GRAMMAR,24,,SINGLE,NO,NO,NO,NO,ACTIVE,23.33768443
FEMALE,27,POST-SECONDARY OR HIGHER,0,1900,SINGLE,NO,NO,NO,NO,ACTIVE,21.0498179
MALE,71,VOCATIONAL/GRAMMAR,24,2000,MARRIED,NO,NO,NO,NO,NONE,25.95155709
MALE,72,POST-SECONDARY OR HIGHER,24,1100,MARRIED,YES,NO,NO,NO,NONE,32.04614645
FEMALE,29,SECONDARY,0,2200,MARRIED,YES,NO,NO,NO,NONE,20.703125
FEMALE,30,POST-SECONDARY OR HIGHER,,2000,SINGLE,NO,NO,NO,NO,PASSIVE,20.76124567
MALE,36,VOCATIONAL/GRAMMAR,,3000,MARRIED,NO,NO,NO,NO,NONE,28.6801111
MALE,46,SECONDARY,12,2536,MARRIED,YES,YES,YES,NO,NONE,17.95918367
MALE,75,PRIMARY/NO EDUCATION,0,600,MARRIED,YES,YES,NO,NO,NONE,21.71806609
FEMALE,71,PRIMARY/NO EDUCATION,,1120,WIDOWED,YES,NO,NO,NO,NONE,26.6727633
FEMALE,62,PRIMARY/NO EDUCATION,0,1450,MARRIED,YES,NO,NO,NO,NONE,20.81165453
FEMALE,78,POST-SECONDARY OR HIGHER,0,5400,SINGLE,NO,NO,NO,NO,ACTIVE,22.83287935
FEMALE,77,SECONDARY,,1700,WIDOWED,YES,NO,NO,NO,PASSIVE,26.12861083
MALE,74,SECONDARY,,1500,MARRIED,YES,YES,NO,NO,NONE,23.23345618
MALE,63,VOCATIONAL/GRAMMAR,0,1300,DIVORCED,YES,YES,YES,NO,NONE,39.0625
MALE,29,POST-SECONDARY OR HIGHER,0,3200,MARRIED,YES,NO,NO,NO,PASSIVE,24.22145329
MALE,61,VOCATIONAL/GRAMMAR,0,2000,MARRIED,NO,NO,NO,NO,NONE,26.47210744
FEMALE,20,SECONDARY,,,SINGLE,NO,NO,NO,,PASSIVE,19.47714681
FEMALE,51,SECONDARY,24,1035,DIVORCED,YES,NO,NO,NO,NONE,
FEMALE,31,POST-SECONDARY OR HIGHER,0,,SINGLE,YES,NO,NO,NO,PASSIVE,23.58832922
FEMALE,73,PRIMARY/NO EDUCATION,,950,MARRIED,YES,NO,NO,NO,NONE,29.35752192
FEMALE,22,SECONDARY,,,MARRIED,NO,YES,NO,,PASSIVE,18.68512111
MALE,60,VOCATIONAL/GRAMMAR,24,,MARRIED,NO,YES,NO,NO,NONE,24.8015873
FEMALE,81,SECONDARY,,1900,DIVORCED,NO,NO,NO,NO,NONE,28.53745541
MALE,20,SECONDARY,0,,SINGLE,NO,NO,NO,,ACTIVE,23.54570637
MALE,24,POST-SECONDARY OR HIGHER,0,6400,SINGLE,NO,YES,YES,NO,ACTIVE,22.1526465
MALE,56,SECONDARY,,1400,MARRIED,YES,NO,NO,NO,NONE,29.51593861
FEMALE,45,POST-SECONDARY OR HIGHER,0,3700,MARRIED,YES,YES,NO,NO,ACTIVE,22.03856749
FEMALE,57,SECONDARY,24,,MARRIED,YES,NO,NO,NO,NONE,
FEMALE,66,PRIMARY/NO EDUCATION,24,780,MARRIED,YES,NO,NO,NO,NONE,25.91068435
FEMALE,57,PRIMARY/NO EDUCATION,24,900,MARRIED,YES,NO,NO,NO,NONE,31.23140988
FEMALE,56,VOCATIONAL/GRAMMAR,0,,WIDOWED,YES,YES,NO,NO,NONE,19.921875
MALE,59,VOCATIONAL/GRAMMAR,,1200,MARRIED,YES,NO,NO,NO,NONE,21.09375
MALE,50,VOCATIONAL/GRAMMAR,,,SINGLE,YES,NO,NO,NO,NONE,24.53512397
MALE,66,SECONDARY,,1000,MARRIED,YES,NO,NO,NO,NONE,37.20238095
FEMALE,61,VOCATIONAL/GRAMMAR,,960,MARRIED,YES,NO,NO,NO,NONE,22.5981405
MALE,25,SECONDARY,12,,SINGLE,NO,NO,YES,NO,ACTIVE,60.0240096
FEMALE,64,SECONDARY,,1500,DE FACTO SEPARATED,YES,NO,NO,NO,NONE,34.66666667
MALE,33,SECONDARY,0,2854,MARRIED,NO,YES,NO,NO,PASSIVE,24.96800974
FEMALE,32,SECONDARY,0,630,MARRIED,YES,NO,NO,NO,NONE,29.38475666
MALE,43,SECONDARY,,,MARRIED,NO,NO,NO,NO,NONE,28.40550436
MALE,78,SECONDARY,24,2010,MARRIED,NO,NO,NO,NO,NONE,26.5831758
MALE,50,POST-SECONDARY OR HIGHER,,3500,MARRIED,NO,NO,NO,NO,NONE,25.72755521
FEMALE,45,POST-SECONDARY OR HIGHER,0,3000,MARRIED,NO,NO,NO,NO,ACTIVE,16.32653061
