ID,Date,number of bedrooms,number of bathrooms,living area,lot area,number of floors,waterfront present,number of views,condition of the house,grade of the house,Area of the house(excluding basement),Area of the basement,Built Year,Renovation Year,Postal Code,living_area_renov,lot_area_renov,Number of schools nearby,Distance from the airport,Price
65441594,02-03-2017,4,3.25,4386,12275,1,0,0,3,10,2356,2030,2006,0,122023,3060,10925,2,74,545000
65441595,02-03-2017,4,1.75,2120,7725,1,0,0,3,8,1220,900,1965,0,122030,2160,7725,3,62,525000
65441596,02-03-2017,3,1.75,1720,37363,1,0,0,4,8,1350,370,1974,0,122045,2740,40635,2,58,521000
65441597,02-03-2017,3,2.5,1480,4729,2,0,0,3,7,1480,0,2004,0,122045,2250,4729,2,69,516500
65441598,02-03-2017,3,1,940,10360,1,0,0,4,7,940,0,1964,0,122010,2019,10360,1,58,500000
65441599,02-03-2017,4,2.5,1910,7172,2,0,0,3,8,1910,0,1993,0,122014,1630,10127,3,65,498500
65441600,02-03-2017,4,1.5,1810,7998,1,0,0,3,8,1210,600,1960,0,122022,1830,7763,3,57,495000
65441601,02-03-2017,3,2.5,1440,4473,2,0,0,3,7,1440,0,2003,0,122045,1650,3322,2,66,465000
65441602,02-03-2017,3,2.5,1920,144619,1,0,0,3,8,1920,0,2014,0,122068,2010,48787,3,76,465000
65441603,02-03-2017,4,2,2030,4033,2,0,0,4,7,1630,400,1925,0,122038,1350,1340,1,64,435000
65441604,02-03-2017,2,1,1160,17700,1,0,0,3,7,1160,0,1947,0,122038,1440,9000,1,74,425000
65441605,02-03-2017,2,1.75,1550,7800,1,0,0,3,7,1050,500,1940,0,122016,1370,5000,2,72,425000
65441606,02-03-2017,3,2.25,1670,107157,1,0,0,3,7,1670,0,2007,0,122068,3310,108900,3,57,425000
65441607,02-03-2017,2,1,1460,7832,1,0,0,3,6,1460,0,1924,0,122031,1460,7632,3,63,420000
65441608,02-03-2017,4,2.5,3360,11637,2,0,0,3,11,3360,0,1990,0,122018,3530,11205,1,50,420000
65441609,02-03-2017,3,2,1060,651,3,0,0,3,7,1060,0,2007,0,122028,1440,1501,1,80,405000
65441610,02-03-2017,3,2.25,1490,4539,2,0,0,3,7,1490,0,2009,0,122058,1750,4667,1,56,390000
65441611,02-03-2017,3,1.75,1930,14389,1,0,0,3,7,1130,800,1963,1998,122014,1730,14378,2,68,385000
65441612,02-03-2017,2,2,1300,3850,1,0,0,3,7,800,500,1963,0,122016,950,5500,3,58,378000
65441613,02-03-2017,3,1.75,1290,10117,1,0,0,3,7,1290,0,1984,0,122021,1770,11839,3,63,370000
65441614,02-03-2017,3,2,3085,7280,1,0,0,4,7,1560,1525,1959,0,122053,1480,7900,1,59,359000
65441615,02-03-2017,5,1,1880,3774,1.5,0,0,3,6,1360,520,1917,0,122064,1420,2550,1,53,340000
65441616,02-03-2017,4,2.5,2150,4000,2,0,0,3,7,2150,0,2010,0,122024,1610,4000,3,76,339950
65441617,02-03-2017,4,1.5,3160,19745,1.5,0,0,4,6,1840,1320,1968,0,122062,1540,8611,1,57,335000
65441618,02-03-2017,3,2.5,2200,5954,2,0,0,3,7,2200,0,2004,0,122035,2200,5046,1,61,315000
65441619,02-03-2017,3,2.5,1890,6300,2,0,0,3,7,1890,0,2003,0,122024,2100,6525,2,66,310000
65441620,02-03-2017,4,,1714,3250,2,0,0,3,8,1714,0,2010,0,122042,1714,3250,3,67,305000
65441621,02-03-2017,3,2.5,1740,4497,2,0,0,3,7,1740,0,2012,0,122035,1950,4486,1,74,299950
65441622,02-03-2017,3,1,910,8450,1,0,0,4,6,910,0,1962,0,122015,1400,8040,1,66,274250
65441623,02-03-2017,3,2.25,1230,11601,1,0,0,4,7,910,320,1992,0,122068,1820,8465,2,66,273000
65441624,02-03-2017,3,2,1330,35060,1,0,0,3,7,1330,0,1989,0,122023,1660,35100,2,70,259500
65441625,02-03-2017,2,1,860,5000,1,0,0,3,6,860,0,1915,1945,122052,1220,5000,1,70,256000
65441626,02-03-2017,4,2,1760,8400,1,0,0,3,7,1060,700,1962,0,122040,1280,8415,3,66,247500
65441627,02-03-2017,3,1,870,5200,1,0,0,5,6,870,0,1969,0,122035,870,5200,3,72,177000
65441628,02-03-2017,3,1.5,1480,9606,1,0,0,4,7,1100,380,1964,0,122018,1600,9619,2,54,147000
65441629,02-03-2017,1,1,780,4000,1,0,0,3,5,780,0,1905,0,122059,1150,4000,3,58,90000
65441630,03-03-2017,5,4.5,4340,5722,3,0,4,3,10,4340,0,2010,0,122026,1770,5250,3,53,2950000
65441631,03-03-2017,5,3.75,6810,,2.5,0,0,3,13,6110,700,1922,0,122013,2660,7500,2,66,2480000
65441632,03-03-2017,3,4,4200,30120,2,0,2,4,11,3600,600,1933,0,122047,2760,12200,2,50,2230000
65441633,03-03-2017,6,4,5110,7128,2.5,0,0,4,11,5110,0,1906,0,122047,4110,6480,1,67,2140000
65441634,03-03-2017,3,2.5,2580,14603,1,0,2,4,9,2580,0,1951,0,122048,2410,14347,1,56,1770000
65441635,03-03-2017,3,2.75,2710,9204,1.5,0,4,3,9,1480,1230,1975,0,122050,2960,10080,3,57,1430000
65441636,03-03-2017,4,2.5,2960,4760,2,0,0,3,8,2160,800,1900,0,122013,1600,4760,2,53,1020000
65441637,03-03-2017,5,2.5,3450,35880,2,0,0,3,11,3450,0,1992,0,122005,3450,26820,3,73,950000
65441638,03-03-2017,3,2.5,3400,16603,2,0,0,3,10,3400,0,2000,0,122020,3400,12601,2,65,900000
65441639,03-03-2017,4,2.5,2850,8526,2,0,0,3,9,2850,0,1998,0,122010,2440,7072,2,75,895000
65441640,03-03-2017,2,1.75,3050,50965,2,0,0,3,10,3050,0,1991,0,122045,3050,40107,1,60,890000
65441641,03-03-2017,4,3.5,2890,5911,2,0,0,3,9,2370,520,2014,0,122020,3490,6093,2,77,855000
65441642,03-03-2017,3,3,3570,6250,2,0,2,3,10,2710,860,1985,0,122009,2550,7596,3,51,840000
65441643,03-03-2017,3,1,1080,4120,1,0,0,3,7,980,100,1919,0,122006,1280,3090,3,72,818900
65441644,03-03-2017,3,2.5,1920,1896,3,0,3,3,8,1920,0,2000,0,122028,1670,2994,3,58,781000
65441645,03-03-2017,4,2.5,3220,7873,2,0,0,3,10,3220,0,1994,0,122020,2610,8023,1,77,763000
65441646,03-03-2017,2,1.5,1110,3600,1,0,0,5,7,1110,0,1904,0,122003,1670,5400,3,53,750000
65441647,03-03-2017,3,2.5,2480,7428,2,0,0,3,9,2480,0,1990,0,122027,2600,8322,3,58,729000
65441648,03-03-2017,5,3,2380,5000,2,0,0,5,7,2380,0,1909,0,122026,1800,4650,1,61,705000
65441649,03-03-2017,4,2.5,2810,4922,2,0,0,3,9,2810,0,2005,0,122019,2920,4922,3,77,702000
65441650,03-03-2017,3,1.75,1990,13000,2,0,3,3,9,1990,0,1980,0,122058,2880,11340,2,78,700000
65441651,03-03-2017,4,3.5,3510,9084,2,0,0,3,10,3510,0,2001,0,122008,3690,9568,3,60,695000
65441652,03-03-2017,3,1,1090,4000,1.5,0,0,4,7,1090,0,1945,0,122007,1520,4000,3,59,690000
65441653,03-03-2017,4,,2210,7722,2,0,0,3,9,2210,0,1999,0,122020,2970,8683,1,65,640000
65441654,03-03-2017,4,2.75,2900,5803,2,0,0,3,9,2900,0,2007,0,122058,2900,6212,1,71,637000
65441655,03-03-2017,4,2,1770,5000,2,0,0,4,7,1770,0,1906,0,122026,1550,5000,3,74,632500
65441656,03-03-2017,3,2,2140,3600,2,0,0,3,8,1680,460,1911,1997,122009,2340,5400,1,54,625000
65441657,03-03-2017,4,,2130,9139,2,0,0,3,9,2130,0,1988,0,122011,2150,8178,2,57,620000
65441658,03-03-2017,4,2,1490,4054,1.5,0,0,5,7,1490,0,1926,0,122006,1510,3889,3,62,607000
65441659,03-03-2017,3,2,1980,7680,1.5,0,0,4,6,1070,910,1911,0,122010,1330,8704,2,63,606000
65441660,03-03-2017,3,1,1480,17360,1,0,1,3,8,1480,0,1954,0,122016,2250,8720,1,55,600000
65441661,03-03-2017,4,2.5,2940,12600,1,0,0,4,8,1850,1090,1974,0,122019,2030,11770,3,73,590000
65441662,03-03-2017,4,2.5,2160,8158,1,0,0,4,8,1660,500,1952,0,122006,1520,7208,3,58,585000
65441663,03-03-2017,2,1,1250,4320,1,0,0,4,7,850,400,1911,0,122028,1520,4320,2,54,575000
65441664,03-03-2017,3,1.75,1260,3328,1,0,0,5,6,700,560,1905,0,122028,1380,3536,3,55,570000
65441665,03-03-2017,2,1.5,930,7400,1,0,2,4,7,830,100,1909,0,122009,1920,4152,3,51,550500
65441666,03-03-2017,4,2.5,3148,9612,2,0,3,3,9,3148,0,2014,0,122043,3000,11475,1,78,550000
65441667,03-03-2017,3,2.25,1540,5338,1,0,0,5,7,770,770,1954,0,122006,1680,6525,2,67,539000
65441668,03-03-2017,3,2.5,1990,7397,2,0,0,3,9,1990,0,1993,0,122021,2210,7397,2,57,536000
65441669,03-03-2017,4,3.25,2840,4000,2,0,3,3,9,2330,510,2014,0,122059,2160,4867,1,79,535000
65441670,03-03-2017,3,3.25,3140,37120,1,0,0,3,9,1760,1380,1984,0,122008,2100,13500,3,50,532500
65441671,03-03-2017,3,2.25,1410,905,3,0,0,3,9,1410,0,2014,0,122009,1510,1352,3,80,529500
65441672,03-03-2017,3,2.5,1880,,2,0,0,3,8,1880,0,1993,0,122011,2130,5114,3,63,529000
65441673,03-03-2017,3,2.25,2210,10794,1,0,0,3,7,1540,670,1967,0,122063,2230,10753,2,56,520000
65441674,03-03-2017,3,1.75,1900,5000,1,0,0,4,7,950,950,1925,0,122034,1420,5000,1,52,515000
65441675,03-03-2017,3,1.75,1610,7200,1,0,0,3,7,1180,430,1976,0,122030,1520,7973,1,64,512500
65441676,03-03-2017,3,1.75,1610,12555,1,0,0,3,7,1080,530,1977,0,122005,1780,10374,1,56,512000
65441677,03-03-2017,3,1.5,2520,37616,1,0,0,3,8,2520,0,1955,0,122025,1470,33750,3,50,496000
65441678,03-03-2017,2,1,950,6000,1,0,0,3,7,950,0,1942,0,122006,1440,6000,1,80,492000
65441679,03-03-2017,3,1.75,1770,7508,1,0,0,3,7,1270,500,1962,0,122038,1690,8880,2,67,490000
65441680,03-03-2017,3,2.5,1980,9725,2,0,0,3,8,1980,0,1994,0,122025,2070,9834,1,61,470000
65441681,03-03-2017,3,1.75,1550,7200,1,0,0,3,7,1100,450,1949,0,122022,1560,7440,1,63,453000
65441682,03-03-2017,3,2.5,2650,7286,2,0,0,3,8,2650,0,1990,0,122015,2400,7220,3,72,446500
65441683,03-03-2017,2,1,910,7200,1,0,1,4,7,830,80,1936,0,122016,1700,7200,3,56,445000
65441684,03-03-2017,3,1,1500,6240,1,0,0,4,7,1500,0,1953,0,122022,1230,6240,3,78,431000
65441685,03-03-2017,3,0.75,1110,3960,1,0,0,3,7,1110,0,1951,0,122007,1610,5530,1,75,413252
65441686,03-03-2017,2,1,800,4342,1,0,0,3,6,670,130,1927,0,122006,1210,4343,2,55,410000
65441687,03-03-2017,5,1.75,1550,10500,1,0,0,3,7,1100,450,1961,0,122017,1420,9823,1,73,405000
65441688,03-03-2017,4,1.75,3010,12523,1,0,0,3,8,1780,1230,1952,0,122022,2040,7560,2,67,401000
65441689,03-03-2017,4,1,1070,5750,1,0,0,3,6,870,200,1923,0,122064,1270,5750,2,52,400800
65441690,03-03-2017,3,2,1170,3868,1.5,0,0,4,7,1170,0,1925,0,122051,1400,3800,2,54,400000
65441691,03-03-2017,4,1.75,2180,7560,1,0,0,4,7,1560,620,1962,0,122038,1810,7352,3,73,390000
65441692,03-03-2017,5,1.75,2250,8970,1,0,0,4,7,1500,750,1966,0,122033,1940,8710,2,52,390000
65441693,03-03-2017,3,2,1320,1297,3,0,0,3,7,1320,0,1995,0,122007,1380,1503,3,54,385000
65441694,03-03-2017,1,1,620,5100,1,0,0,3,6,620,0,1954,0,122054,1540,2676,1,50,385000
65441695,03-03-2017,4,,2050,4953,2,0,0,3,9,2050,0,2014,0,122024,2340,6175,2,73,383000
65441696,03-03-2017,3,2.5,2150,25705,1.5,0,0,3,6,2150,0,1980,2009,122046,1850,20160,1,68,380000
65441697,03-03-2017,3,,2290,7350,2,0,0,3,8,2290,0,1988,0,122046,2170,7529,1,66,365000
65441698,03-03-2017,3,1,1280,3870,1,0,0,3,7,640,640,1945,0,122044,1280,4800,3,58,360000
65441699,03-03-2017,5,,2473,9282,2,0,1,5,7,2473,0,1963,0,122043,2040,10920,3,77,343000
65441700,03-03-2017,4,2.5,2350,10655,2,0,0,3,8,2350,0,1992,0,122023,2210,7028,2,68,339100
65441701,03-03-2017,3,2.25,1890,9646,1,0,0,3,8,1890,0,1966,0,122056,1580,9488,1,77,325000
65441702,03-03-2017,2,1,820,5400,1,0,0,3,6,820,0,1940,0,122007,1370,5632,2,75,320000
65441703,03-03-2017,5,3,2110,10766,2,0,0,3,7,2110,0,2005,0,122065,1460,10400,3,64,315000
65441704,03-03-2017,3,2.75,2150,6576,1,0,0,4,7,1900,250,1926,0,122014,2150,9071,2,66,310000
65441705,03-03-2017,3,1.75,1090,4500,1.5,0,0,5,8,1090,0,1929,0,122051,1640,5225,2,70,292000
65441706,03-03-2017,3,2.5,2020,,2,0,0,3,7,2020,0,2005,0,122046,2170,4600,1,57,290000
65441707,03-03-2017,3,2,1280,7633,1,0,0,3,7,1280,0,1991,0,122024,1450,6783,1,80,280000
65441708,03-03-2017,3,1.75,1720,9775,1,0,0,3,8,1720,0,1978,0,122066,1970,8400,3,57,279950
65441709,03-03-2017,3,,1850,7480,2,0,0,3,7,1850,0,1978,0,122046,1870,7480,2,79,279950
65441710,03-03-2017,3,2.25,2070,7800,1,0,0,3,7,1170,900,1964,0,122040,1570,8400,2,68,279000
65441711,03-03-2017,2,1,920,7688,1,0,0,3,6,920,0,1955,0,122034,1040,7440,1,59,275000
65441712,03-03-2017,3,2.25,1570,3109,2,0,0,3,8,1570,0,2002,0,122023,1680,3590,3,78,273950
65441713,03-03-2017,3,2,1410,10248,1,0,0,3,7,1410,0,1985,0,122039,2090,9414,1,77,271920
65441714,03-03-2017,3,1.75,1470,13068,1,0,0,4,7,1470,0,1975,0,122023,2090,16988,3,68,265953
65441715,03-03-2017,4,1,1220,7980,1.5,0,0,3,6,1220,0,1944,0,122063,1210,7920,1,73,260000
65441716,03-03-2017,2,1,1400,19570,1.5,0,0,3,6,1100,300,1929,0,122056,2250,6500,1,68,250000
65441717,03-03-2017,3,1,1480,15416,1,0,2,4,8,1480,0,1955,0,122068,1190,10758,2,55,243000
65441718,03-03-2017,3,1.75,1300,9856,1,0,0,4,7,1300,0,1962,0,122040,1400,9600,1,74,242000
65441719,03-03-2017,2,1,1280,5500,1,0,0,3,7,1280,0,1949,0,122051,1270,5500,1,76,239950
65441720,03-03-2017,2,0.75,900,3527,1,0,0,3,6,900,0,1939,0,122052,1220,4080,3,50,230000
65441721,03-03-2017,2,1,1510,19874,1,0,0,3,7,1510,0,1951,0,122052,1540,10000,2,77,226000
65441722,03-03-2017,3,1,1490,15850,1,0,0,3,7,1490,0,1946,0,122038,1950,13228,3,53,225000
65441723,03-03-2017,3,1,960,12745,1,0,0,4,6,960,0,1977,0,122024,1160,10488,1,58,224975
65441724,03-03-2017,5,1.75,1930,8040,1,0,0,4,8,1930,0,1966,0,122018,2370,8000,1,78,218000
65441725,03-03-2017,3,1,1220,9600,1,0,0,5,7,1220,0,1958,0,122039,1310,9600,3,68,210500
65441726,03-03-2017,2,1,750,34133,1,0,0,3,6,750,0,1950,0,122056,1460,25792,1,55,210000
65441727,03-03-2017,2,1,950,8100,1,0,0,3,6,950,0,1955,0,122031,1620,7630,2,78,200000
65441728,03-03-2017,3,1,1220,6719,1,0,0,3,6,1220,0,1953,0,122043,1580,7200,3,77,196000
65441729,03-03-2017,2,2,1250,7543,1,0,0,3,7,1250,0,1962,0,122043,1250,7506,3,58,163000
65441730,04-03-2017,4,3.75,4150,17424,1,0,0,3,9,3130,1020,1963,2000,122071,3930,21420,2,72,1950000
65441731,04-03-2017,5,3.25,3930,5500,2,0,0,3,9,2910,1020,2014,0,122010,2040,5115,3,61,1740000
65441732,04-03-2017,5,4,3310,8400,2,0,0,3,10,3310,0,2000,0,122010,3430,8400,2,64,1650000
65441733,04-03-2017,6,4.5,5740,10312,2,0,2,3,11,3610,2130,2000,0,122027,4350,11917,3,80,1380000
65441734,04-03-2017,3,,2050,4800,2,0,0,3,8,1950,100,1922,0,122047,2220,4800,1,69,1030000
65441735,04-03-2017,4,3.5,3180,12528,2,0,1,4,9,2060,1120,1979,0,122050,2850,11410,3,51,1000000
65441736,04-03-2017,4,2.5,3530,49222,2,0,0,4,9,3530,0,1986,0,122021,3750,49222,1,72,910000
65441737,04-03-2017,4,3.5,3070,4440,2,0,0,3,9,2030,1040,1922,2007,122009,1780,4800,1,52,900000
65441738,04-03-2017,4,2.5,2970,5050,2,0,0,3,8,2970,0,2014,0,122005,2810,4998,2,74,855169
65441739,04-03-2017,4,3.25,2860,3680,2,0,0,3,9,1980,880,1925,1993,122006,2010,3680,2,65,825050
65441740,04-03-2017,3,2,2920,13650,1,0,2,5,8,1460,1460,1975,0,122010,2920,10988,2,64,795000
65441741,04-03-2017,3,2.5,2940,15875,2,0,0,3,10,2940,0,1994,0,122020,2980,15875,1,77,780000
65441742,04-03-2017,4,3.5,2100,7560,2,0,0,5,8,2100,0,2005,0,122038,1250,7560,2,72,759950
65441743,04-03-2017,3,1.75,1380,4590,1,0,0,2,7,930,450,1950,0,122006,1320,4692,3,67,740000
65441744,04-03-2017,4,2.5,2210,5002,1,0,0,3,7,1370,840,1977,0,122032,1970,4920,1,62,733000
65441745,04-03-2017,4,3,3350,199253,2,0,0,3,10,3350,0,2004,0,122062,3350,183897,1,72,700000
65441746,04-03-2017,4,2.5,3140,28037,2,0,0,4,10,3140,0,1991,0,122037,2990,35001,2,55,680000
65441747,04-03-2017,4,2.5,1770,9858,1,0,2,3,8,1770,0,1971,0,122014,2470,9858,2,51,675000
65441748,04-03-2017,4,2.25,2350,46173,2,0,0,4,8,2350,0,1980,0,122045,2390,36567,1,67,635000
65441749,04-03-2017,3,2.5,1680,1683,2,0,0,3,9,1120,560,2014,0,122003,1610,1618,1,67,629950
65441750,04-03-2017,4,3,2350,5627,1,0,0,5,8,1490,860,1960,0,122051,2020,5627,2,75,625000
65441751,04-03-2017,3,2.5,2460,138085,2,0,0,4,9,2460,0,1977,0,122012,2090,219542,1,71,605000
65441752,04-03-2017,5,2.5,3470,12003,2,0,0,3,8,3470,0,1978,0,122019,2220,12283,1,71,599000
65441753,04-03-2017,4,2.5,2550,5395,2,0,0,3,8,2550,0,2001,0,122008,2850,6109,2,71,561000
65441754,04-03-2017,3,1.75,2040,5775,1,0,0,3,7,1410,630,1958,0,122032,1360,4400,2,80,552500
65441755,04-03-2017,5,2.5,2520,7863,1,0,0,3,7,1500,1020,1981,0,122033,2030,8580,1,54,545000
65441756,04-03-2017,2,1,1380,5484,1,0,0,3,8,1030,350,1947,0,122032,1380,5347,1,75,543115
65441757,04-03-2017,3,1.75,1380,3225,1,0,0,4,7,940,440,1915,0,122028,1250,3750,2,71,539000
65441758,04-03-2017,3,2,1790,11430,1,0,0,3,7,1190,600,1985,0,122019,1700,12114,1,50,525000
65441759,04-03-2017,3,1.75,1480,8667,1,0,0,5,7,740,740,1954,0,122027,1600,10644,2,55,501000
65441760,04-03-2017,3,2.5,2100,5112,2,0,0,3,8,2100,0,1999,0,122008,2100,4370,3,69,499900
65441761,04-03-2017,3,2.5,1760,3097,2,0,0,3,8,1760,0,1992,0,122011,1760,3285,1,79,485000
65441762,04-03-2017,4,2.5,2600,7787,2,0,0,3,8,2600,0,2005,0,122015,2830,7787,3,80,480000
65441763,04-03-2017,3,3,2540,18900,1,0,0,3,7,1580,960,1978,0,122021,2270,16000,1,70,475000
65441764,04-03-2017,3,1.75,1600,7232,1,0,0,3,8,1600,0,1966,0,122029,1970,8120,2,50,453000
65441765,04-03-2017,4,3,2200,4466,2,0,0,3,7,2200,0,1968,0,122028,1780,2250,1,78,450000
65441766,04-03-2017,2,,1180,2090,2,0,0,3,7,1180,0,2004,0,122044,1550,2812,3,77,447500
65441767,04-03-2017,2,1,1270,6000,1,0,0,3,7,1270,0,1939,0,122032,1770,6000,1,56,425000
65441768,04-03-2017,6,3,2290,6344,2,0,0,3,7,2290,0,1980,0,122064,1360,3202,3,73,420000
65441769,04-03-2017,3,1.75,1660,10716,1,0,0,3,7,1100,560,1988,0,122033,1630,7626,3,60,412500
65441770,04-03-2017,4,2.5,2669,5385,2,0,0,3,9,2669,0,2014,0,122023,2669,4645,1,60,402395
65441771,04-03-2017,4,3,2740,10925,1,0,0,3,8,1670,1070,1980,0,122046,2330,9940,2,68,385000
65441772,04-03-2017,3,2.5,1520,1488,3,0,0,3,8,1520,0,2006,0,122022,1520,1497,3,76,385000
65441773,04-03-2017,4,2,1710,9996,1,0,0,3,7,1710,0,1950,0,122059,1550,6768,2,78,380000
65441774,04-03-2017,2,1,1450,9150,1,0,0,4,7,1450,0,1965,0,122070,1440,10636,2,62,355000
65441775,04-03-2017,3,1,1150,11396,1.5,0,0,4,7,1150,0,1950,0,122014,1600,8146,1,71,354500
65441776,04-03-2017,3,2.25,2570,8491,2,0,0,4,8,2570,0,1989,0,122035,2400,8049,2,80,348000
65441777,04-03-2017,4,1,2020,18150,1,0,0,4,7,2020,0,1955,0,122058,1530,11970,2,61,345000
65441778,04-03-2017,4,2.5,2665,,2,0,0,3,9,2665,0,2006,0,122065,2665,6092,2,52,340000
65441779,04-03-2017,4,2.5,2320,4142,2,0,0,3,7,2320,0,2010,0,122024,2150,4140,1,79,340000
65441780,04-03-2017,3,2.25,1654,8464,2,0,0,3,7,1654,0,1995,0,122024,1975,8515,3,69,336600
65441781,04-03-2017,3,2,1210,9926,1,0,0,4,7,1210,0,1954,2015,122027,1690,9737,2,51,335000
65441782,04-03-2017,3,,1770,3873,2,0,0,3,7,1770,0,2005,0,122046,2280,4330,2,60,316500
65441783,04-03-2017,4,2.25,2550,9736,1,0,0,4,8,2550,0,1967,0,122072,1770,9686,2,80,315000
65441784,04-03-2017,4,2.5,2020,7277,2,0,0,3,8,2020,0,1993,0,122042,2820,7284,1,55,308000
65441785,04-03-2017,3,2.5,1250,1150,2,0,0,3,8,1080,170,2009,0,122034,1250,1150,3,64,308000
65441786,04-03-2017,3,1,1190,10350,1,0,0,4,7,1190,0,1959,0,122058,1850,10500,3,71,306000
65441787,04-03-2017,3,2.25,1780,9720,1,0,0,3,8,1280,500,1981,0,122015,1710,9790,1,68,292000
65441788,04-03-2017,3,,2099,4275,2,0,0,3,7,2099,0,2010,0,122072,2099,4275,3,71,289950
65441789,04-03-2017,3,1.75,1320,35100,1,0,0,3,7,1320,0,1990,0,122023,1660,35100,2,58,284000
65441790,04-03-2017,3,1.5,1470,11599,1,0,0,3,7,1070,400,1967,0,122065,1580,9760,2,60,264950
65441791,04-03-2017,2,2,1070,649,2,0,0,3,9,720,350,2008,0,122034,1070,928,2,69,259950
65441792,04-03-2017,4,1.75,1270,6825,1,0,2,3,7,1270,0,1950,0,122063,1800,6930,2,71,256000
65441793,04-03-2017,3,1,1010,11880,1,0,0,3,7,1010,0,1960,0,122065,1150,9435,2,75,255000
65441794,04-03-2017,3,2,1490,7599,1,0,0,3,7,1490,0,1990,0,122035,1560,7710,2,59,255000
65441795,04-03-2017,3,,1850,7151,2,0,0,3,7,1850,0,1989,0,122018,1710,6827,2,78,255000
65441796,04-03-2017,3,1,1130,7800,1,0,0,3,7,1130,0,1952,0,122051,1170,7800,3,55,250000
65441797,04-03-2017,3,2,1560,32137,1,0,0,5,7,910,650,1976,0,122023,1470,29150,2,52,250000
65441798,04-03-2017,4,2.5,1790,19177,1,0,0,4,7,1790,0,1966,0,122065,1760,11726,3,67,244950
65441799,04-03-2017,4,2,1440,10800,1,0,0,4,7,1440,0,1967,0,122039,1190,7380,2,79,230000
65441800,04-03-2017,3,1.75,1720,9125,1,0,0,4,7,1140,580,1981,0,122023,1120,7506,3,73,230000
65441801,04-03-2017,3,1.5,1140,4875,1,0,0,5,6,1140,0,1970,0,122035,980,5070,1,77,218000
65441802,04-03-2017,4,1,1340,7920,1,0,0,4,7,1340,0,1970,0,122039,1090,9600,1,69,205000
65441803,04-03-2017,3,1,1070,6164,1,0,0,3,7,1070,0,1967,0,122039,1320,7920,3,69,175000
65441804,04-03-2017,2,1,700,8174,1,0,0,3,5,700,0,1941,0,122052,1250,8046,3,59,175000
65441805,04-03-2017,3,1,1250,,1,0,0,4,7,1250,0,1968,0,122067,1010,7210,1,55,150000
65441806,04-03-2017,3,1,1100,5100,1,0,0,4,7,1100,0,1913,0,122059,1450,5100,2,57,130000
65441807,04-03-2017,2,1,910,9753,1,0,0,3,5,910,0,1947,0,122066,1160,7405,2,60,85000
65441808,05-03-2017,4,2.5,2950,43560,1,0,2,4,9,2550,400,1951,0,122048,3260,41016,3,78,1870000
65441809,05-03-2017,3,3,2790,13295,2,1,4,4,10,2370,420,1933,1989,122027,3140,11949,2,52,1800000
65441810,05-03-2017,4,3.5,2170,3672,2,0,0,3,9,2170,0,1905,1989,122006,1950,3450,1,56,1330000
65441811,05-03-2017,4,3,2660,,1.5,0,0,3,8,1820,840,1906,2002,122047,2350,4600,3,67,1230000
65441812,05-03-2017,5,2.75,2830,18050,1,0,0,5,7,1630,1200,1958,0,122057,2370,14250,1,51,1100000
65441813,05-03-2017,4,2.5,4080,11054,2,0,0,3,11,4080,0,2001,0,122015,3520,11914,3,80,1050000
65441814,05-03-2017,4,2.5,2620,11200,1,0,0,4,8,1770,850,1962,0,122048,2360,11200,2,58,1030000
65441815,05-03-2017,4,2.75,3980,9209,2,0,0,3,11,3980,0,2002,0,122019,3800,9333,3,78,970000
65441816,05-03-2017,3,2.5,3320,11875,1,0,0,5,10,3320,0,1979,0,122033,3730,11875,2,53,959000
65441817,05-03-2017,3,,2340,1919,2,0,2,4,9,2340,0,1981,0,122010,2415,2166,3,71,850000
65441818,05-03-2017,4,2.5,3260,26772,2,0,0,3,9,3260,0,2007,0,122012,3260,14491,2,64,820000
65441819,05-03-2017,4,1,1600,4500,1.5,0,0,4,7,1600,0,1926,0,122006,1720,4500,3,63,725000
65441820,05-03-2017,3,2.5,3370,167706,1,0,0,3,10,3370,0,2000,0,122024,3350,213444,2,73,713900
65441821,05-03-2017,5,2.5,1900,7843,2,0,0,5,7,1900,0,1966,0,122029,1900,7350,2,70,685000
65441822,05-03-2017,4,2.25,2420,7725,1,0,0,4,8,1890,530,1972,0,122005,1740,7944,1,75,655000
65441823,05-03-2017,3,1.75,1870,7030,1,0,0,3,7,1870,0,1977,0,122010,1820,7500,2,58,619100
65441824,05-03-2017,3,2.5,2980,43301,1,0,0,4,8,1930,1050,1978,0,122037,2890,35915,1,79,615000
65441825,05-03-2017,4,2.75,1670,6000,1,0,0,5,7,840,830,1917,0,122016,1100,6000,2,64,605000
65441826,05-03-2017,3,1.75,2220,22081,1.5,0,0,4,7,2220,0,1922,0,122031,2010,12360,3,50,595000
65441827,05-03-2017,4,2.5,2330,7064,1,0,0,4,8,1780,550,1984,0,122005,1740,8075,2,57,595000
65441828,05-03-2017,4,1.75,2170,5750,1,0,2,3,7,1370,800,1975,0,122009,1450,5750,3,60,588000
65441829,05-03-2017,3,1.75,1790,87213,1,0,0,4,7,1790,0,1974,0,122037,3270,39586,2,77,585000
65441830,05-03-2017,3,3.5,1710,2096,2,0,0,3,8,1290,420,2008,0,122044,1630,1543,1,56,557000
65441831,05-03-2017,3,2.5,1740,3082,2,0,0,3,8,1740,0,2000,0,122011,1910,3075,1,76,550000
